quake_code,cfti_code,asset_id,type,title,date,source,path,excerpt,tags,author,rights,credit,description,width,height,filename
20606,,cfti_20606_ico_001629,image,Immagine CFTI ico_001629,,INGV – CFTI Visual,img/20606/ico_001629.jpg,,20606;terremoto,"*, Archivio Centrale dello Stato, Archivi di Famiglie e Persone, Brusati Ugo 1887-1937, Fotografie 1900-1931, Scatola 15, Terremoto di Ferruzzano, ottobre 1907, n.16 foto.  1908",CC BY-NC-ND,,Terremoto di Ferruzzano. Ottobre 1907. Fotografo A. Cerri. 16 foto. La est di Ferruzzano.&#xA;,900,1170,ico_001629.jpg
20606,,cfti_20606_ico_001630,image,"Archivio di Stato di Roma, Scatola 15, Carte Brusati, Terremoto di Ferruzzano. Ottobre 1907. Fotografo A. Cerri. 16 foto.",,INGV – CFTI Visual,img/20606/ico_001630.jpg,,20606;terremoto,"*, Archivio Centrale dello Stato, Archivi di Famiglie e Persone, Brusati Ugo 1887-1937, Fotografie 1900-1931, Scatola 15, Terremoto di Ferruzzano, ottobre 1907, n.16 foto.  1908",CC BY-NC-ND,,3.15 Piazza dove si riconoscono i cadaveri estratti dalle macerie.&#xA;,1200,930,ico_001630.jpg
20606,,cfti_20606_ico_001631,image,"Archivio di Stato di Roma, Scatola 15, Carte Brusati, Terremoto di Ferruzzano. Ottobre 1907. Fotografo A. Cerri. 16 foto.",,INGV – CFTI Visual,img/20606/ico_001631.jpg,,20606;terremoto,"*, Archivio Centrale dello Stato, Archivi di Famiglie e Persone, Brusati Ugo 1887-1937, Fotografie 1900-1931, Scatola 15, Terremoto di Ferruzzano, ottobre 1907, n.16 foto.  1908",CC BY-NC-ND,,3.16 Via sgombrata dai soldati.&#xA;,960,1230,ico_001631.jpg
21318,,cfti_21318_ico_000674,image,Immagine CFTI ico_000674,,INGV – CFTI Visual,img/21318/ico_000674.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Veduta degli edifici danneggiati in viale S.Martino.,1622,1021,ico_000674.jpg
21318,,cfti_21318_ico_000681,image,Immagine CFTI ico_000681,,INGV – CFTI Visual,img/21318/ico_000681.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Veduta di un edificio distrutto e un altro parzialmente crollato in corso Cavour. La strada è per la maggior parte ostruita dalle macerie.,1650,1063,ico_000681.jpg
21318,,cfti_21318_ico_000728,image,Immagine CFTI ico_000728,,INGV – CFTI Visual,img/21318/ico_000728.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,"Accampamenti allestiti in Piazza S.Martino per il ricovero dei senzatetto. Si tratta di piccoli alloggi, costruiti velocemente con tavole di legno dai soccorritori. Lungo la via molte persone, cariche di bagagli alla ricerca di una sistemazione.",1643,1056,ico_000728.jpg
21318,,cfti_21318_ico_000734,image,Immagine CFTI ico_000734,,INGV – CFTI Visual,img/21318/ico_000734.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,"Veduta di macerie in una zona imprecisata della città. Dopo le prime operazioni di soccorso e il recupero delle vittime, le parti pericolanti degli edifici venivano generalmente abbattute con la dinamite aggravando lo scenario dei resti ridotti a cumuli macerie.",1647,1036,ico_000734.jpg
21318,,cfti_21318_ico_000741,image,Immagine CFTI ico_000741,,INGV – CFTI Visual,img/21318/ico_000741.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Veduta degli edifici crollati di Via Garibaldi; la strada è completamente occupata dalle macerie.,1630,1036,ico_000741.jpg
21318,,cfti_21318_ico_000754,image,Immagine CFTI ico_000754,,INGV – CFTI Visual,img/21318/ico_000754.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Via Maddalena - L'impressionante immagine del crollo di un edificio colmo di macerie al suo interno.,1023,1634,ico_000754.jpg
21318,,cfti_21318_ico_000755,image,Immagine CFTI ico_000755,,INGV – CFTI Visual,img/21318/ico_000755.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Veduta delle rovine in una via principale non specificata; la strada è completamente ostruita dalle macerie.,1651,1060,ico_000755.jpg
21318,,cfti_21318_ico_000768,image,Immagine CFTI ico_000768,,INGV – CFTI Visual,img/21318/ico_000768.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Veduta degli edifici danneggiati in via Dogali. La via è parzialmente ostruita dalle macerie.,1649,1049,ico_000768.jpg
21318,,cfti_21318_ico_000774,image,Immagine CFTI ico_000774,,INGV – CFTI Visual,img/21318/ico_000774.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Crollo totale e parziale di edifici in viale S.Martino. La via è parzialmente occupata dalle macerie.,1634,1041,ico_000774.jpg
21318,,cfti_21318_ico_000775,image,Immagine CFTI ico_000775,,INGV – CFTI Visual,img/21318/ico_000775.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Un accampamento per il ricovero dei senzatetto in viale S.Martino; sullo sfondo: crollo totale della copertura e della parete laterale di un edificio a due piani. Sulla destra: una veduta parziale del villino Cammareri che non subì alcun danno.,1644,1043,ico_000775.jpg
21318,,cfti_21318_ico_000778,image,Immagine CFTI ico_000778,,INGV – CFTI Visual,img/21318/ico_000778.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Rovine e macerie in piazza S.Martino.,1621,1048,ico_000778.jpg
21318,,cfti_21318_ico_000793,image,Immagine CFTI ico_000793,,INGV – CFTI Visual,img/21318/ico_000793.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Crollo parziale della copertura e della muratura nella parte d'angolo un edificio in viale S.Martino. In primo piano una grande quantità di macerie.,1633,1042,ico_000793.jpg
21318,,cfti_21318_ico_000804,image,Immagine CFTI ico_000804,,INGV – CFTI Visual,img/21318/ico_000804.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Veduta di Piazza S.Martino dopo lo sgombero parziale delle macerie e l'allestimento di alcune baracche per il ricovero dei sopravvissuti.,1654,1058,ico_000804.jpg
21318,,cfti_21318_ico_000808,image,Immagine CFTI ico_000808,,INGV – CFTI Visual,img/21318/ico_000808.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Edifici gravemente danneggiati e rovine in una zona non precisata della città.,1627,1026,ico_000808.jpg
21318,,cfti_21318_ico_000814,image,Immagine CFTI ico_000814,,INGV – CFTI Visual,img/21318/ico_000814.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Le rovine in una via imprecisata della città.,1662,1061,ico_000814.jpg
21318,,cfti_21318_ico_000815,image,Immagine CFTI ico_000815,,INGV – CFTI Visual,img/21318/ico_000815.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,"Il ritrovamento di alcune vittime, adagiate sulla strada.",1624,1027,ico_000815.jpg
21318,,cfti_21318_ico_000816,image,Immagine CFTI ico_000816,,INGV – CFTI Visual,img/21318/ico_000816.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Una veduta delle rovine dopo la catastrofe.,1683,1058,ico_000816.jpg
21318,,cfti_21318_ico_000819,image,Immagine CFTI ico_000819,,INGV – CFTI Visual,img/21318/ico_000819.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,"Veduta delle rovine e delle macerie nei pressi dell'agenzia delle assicurazioni generali ""Le Phenix"".",1647,1063,ico_000819.jpg
21318,,cfti_21318_ico_000826,image,Immagine CFTI ico_000826,,INGV – CFTI Visual,img/21318/ico_000826.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,"Via Cardines. Questa via, tra le più danneggiate della città, è completamente ostruita dalle macerie sin quasi al primo piano delle case. Sullo sfondo Porta Messina.",1626,1042,ico_000826.jpg
21318,,cfti_21318_ico_000827,image,Immagine CFTI ico_000827,,INGV – CFTI Visual,img/21318/ico_000827.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,"Via S.Giacomo - La via, situata in una della zone più danneggiate dal terremoto, è completamente ostruita dalle macerie.",1631,1034,ico_000827.jpg
21318,,cfti_21318_ico_000833,image,Immagine CFTI ico_000833,,INGV – CFTI Visual,img/21318/ico_000833.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Agenzia dei trasporti - Crollo totale della muratura della parete perimetrale laterale dell'edificio e crollo parziale dei piani interni (l'edificio era situato in via I Settembre).,1627,1032,ico_000833.jpg
21318,,cfti_21318_ico_000834,image,Immagine CFTI ico_000834,,INGV – CFTI Visual,img/21318/ico_000834.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,"Veduta delle rovine in una zona imprecisata della città. Tra le macerie, due bambini senza vita, adagiati a terra.",1649,1041,ico_000834.jpg
21318,,cfti_21318_ico_000838,image,Immagine CFTI ico_000838,,INGV – CFTI Visual,img/21318/ico_000838.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Una veduta delle rovine in una zona imprecisata della città.,1661,1016,ico_000838.jpg
21318,,cfti_21318_ico_000839,image,Immagine CFTI ico_000839,,INGV – CFTI Visual,img/21318/ico_000839.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Alcuni soldati durante le operazioni di ricerca e salvataggio dei sopravvissuti.,1661,1043,ico_000839.jpg
21318,,cfti_21318_ico_000852,image,Immagine CFTI ico_000852,,INGV – CFTI Visual,img/21318/ico_000852.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Una veduta delle rovine di edifici crollati in una zona imprecisata della città. La via è completamente occupata dalle macerie.,1668,1061,ico_000852.jpg
21318,,cfti_21318_ico_000856,image,Immagine CFTI ico_000856,,INGV – CFTI Visual,img/21318/ico_000856.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Veduta di alcuni soldati del Genio alla ricerca dei sopravvissuti in una via completamente ostruita dalle macerie.,1674,1053,ico_000856.jpg
21318,,cfti_21318_ico_000864,image,Immagine CFTI ico_000864,,INGV – CFTI Visual,img/21318/ico_000864.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Veduta dei crolli della muratura delle facciate di alcuni edifici in via Maddalena.,1629,1045,ico_000864.jpg
21318,,cfti_21318_ico_000867,image,Immagine CFTI ico_000867,,INGV – CFTI Visual,img/21318/ico_000867.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Prime operazioni di soccorso e di ricerca dei sopravvissuti.,1038,1638,ico_000867.jpg
21318,,cfti_21318_ico_000870,image,Immagine CFTI ico_000870,,INGV – CFTI Visual,img/21318/ico_000870.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,"Cimitero monumentale - Moltissime sculture commemorative subirono danni, come dimostra la quantità ingente di macerie di questa fotografia.",1646,1065,ico_000870.jpg
21318,,cfti_21318_ico_000872,image,Immagine CFTI ico_000872,,INGV – CFTI Visual,img/21318/ico_000872.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Collegio Cassibali - Crollo totale della muratura e delle parti interne viste da un lato crollato dell'edificio. Il suolo antistante è completamente ricoperto dalle macerie.,1657,1052,ico_000872.jpg
21318,,cfti_21318_ico_000881,image,Immagine CFTI ico_000881,,INGV – CFTI Visual,img/21318/ico_000881.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Crollo totale degli edifici in Piazza Spirito Santo.,1673,1059,ico_000881.jpg
21318,,cfti_21318_ico_000979,image,Immagine CFTI ico_000979,,INGV – CFTI Visual,img/21318/ico_000979.jpg,,21318;terremoto,"Società Fotografica Italiana, Messina e Reggio prima e dopo il terremoto del 28 dicembre 1908. Messina 1909",CC BY,,La Palazzata - Una veduta panoramica di tutto il corso Vittorio Emanuele dopo il terremoto.,5382,889,ico_000979.jpg
21318,,cfti_21318_ico_001003,image,Immagine CFTI ico_001003,,INGV – CFTI Visual,img/21318/ico_001003.jpg,,21318;terremoto,"Società Fotografica Italiana, Messina e Reggio prima e dopo il terremoto del 28 dicembre 1908. Messina 1909",CC BY,,Porta Zaera - Crollo totale del complesso di edifici sulla destra del quale rimane in piedi solo uno spigolo. L'orologio è fermo all'istante in cui avvenne la scossa. All'interno tra le rovine restano evidenti le parti lignee scomposte della copertura crollata. Si può solo ipotizzare che siano i resti della chiesetta dell'Annunziata degli Agostiniani Scalzi che si trovava nelle vicinanze e che fu completamente distrutta dal terremoto. La chiesa dopo la rimozione delle macerie non fu più ricostruita.,1599,1188,ico_001003.jpg
21318,,cfti_21318_ico_001008,image,Immagine CFTI ico_001008,,INGV – CFTI Visual,img/21318/ico_001008.jpg,,21318;terremoto,"Società Fotografica Italiana, Messina e Reggio prima e dopo il terremoto del 28 dicembre 1908. Messina 1909",CC BY,,Veduta di un crollo in Piazza Cairoli.,1623,1204,ico_001008.jpg
21318,,cfti_21318_ico_001011,image,Immagine CFTI ico_001011,,INGV – CFTI Visual,img/21318/ico_001011.jpg,,21318;terremoto,"Società Fotografica Italiana, Messina e Reggio prima e dopo il terremoto del 28 dicembre 1908. Messina 1909",CC BY,,Edifici crollati e macerie in via Mercato e Piazza del Purgatorio.,1630,1204,ico_001011.jpg
21318,,cfti_21318_ico_001024,image,Immagine CFTI ico_001024,,INGV – CFTI Visual,img/21318/ico_001024.jpg,,21318;terremoto,"Società Fotografica Italiana, Messina e Reggio prima e dopo il terremoto del 28 dicembre 1908. Messina 1909",CC BY,,Ospedale Militare - Crollo di gran parte dell'edificio.,1206,960,ico_001024.jpg
21318,,cfti_21318_ico_001045,image,Immagine CFTI ico_001045,,INGV – CFTI Visual,img/21318/ico_001045.jpg,,21318;terremoto,"Società Fotografica Italiana, Messina e Reggio prima e dopo il terremoto del 28 dicembre 1908. Messina 1909",CC BY,,Via Porta Imperiale - Le rovine e le macerie nella zona all'incrocio con via S.Marta.,1214,970,ico_001045.jpg
21318,,cfti_21318_ico_001047,image,Immagine CFTI ico_001047,,INGV – CFTI Visual,img/21318/ico_001047.jpg,,21318;terremoto,"Società Fotografica Italiana, Messina e Reggio prima e dopo il terremoto del 28 dicembre 1908. Messina 1909",CC BY,,Un edificio parzialmente crollato in via Torrente Portalegni.,979,1209,ico_001047.jpg
21318,,cfti_21318_ico_001051,image,Immagine CFTI ico_001051,,INGV – CFTI Visual,img/21318/ico_001051.jpg,,21318;terremoto,"Società Fotografica Italiana, Messina e Reggio prima e dopo il terremoto del 28 dicembre 1908. Messina 1909",CC BY,,"Villino Cammareri - Uno dei pochi edifici rimasti intatti dopo il terremoto. Il villino del medico Vincenzo Cammareri era situato all'incrocio tra viale S.Martino e via S.Cecilia. Era di fabbricazione recente, su un solo piano, quindi con un'altezza moderata, in solida muratura e con buoni materiali da costruzione.",1207,957,ico_001051.jpg
21318,,cfti_21318_ico_001052,image,Immagine CFTI ico_001052,,INGV – CFTI Visual,img/21318/ico_001052.jpg,,21318;terremoto,"Società Fotografica Italiana, Messina e Reggio prima e dopo il terremoto del 28 dicembre 1908. Messina 1909",CC BY,,Effetto del maremoto - Alcuni barconi carichi di grano trasportati e depositati nell'entro terra a una distanza di circa 100 metri.,1632,1206,ico_001052.jpg
21318,,cfti_21318_ico_001054,image,Immagine CFTI ico_001054,,INGV – CFTI Visual,img/21318/ico_001054.jpg,,21318;terremoto,"Società Fotografica Italiana, Messina e Reggio prima e dopo il terremoto del 28 dicembre 1908. Messina 1909",CC BY,,Un palo delle condutture elettriche spezzato dalla scossa.,1219,1623,ico_001054.jpg
21318,,cfti_21318_ico_001055,image,Immagine CFTI ico_001055,,INGV – CFTI Visual,img/21318/ico_001055.jpg,,21318;terremoto,"Società Fotografica Italiana, Messina e Reggio prima e dopo il terremoto del 28 dicembre 1908. Messina 1909",CC BY,,"Cimitero monumentale - Una veduta della cappella gotica, parzialmente danneggiata dal terremoto, tre dei cinque pinnacoli visibili nella foto sono crollati come la maggior parte dei busti sui monumenti.",1230,1626,ico_001055.jpg
21318,,cfti_21318_ico_001191,image,Immagine CFTI ico_001191,,INGV – CFTI Visual,img/21318/ico_001191.jpg,,21318;terremoto,"Bertolaso G., Boschi E., Guidoboni E. e Valensise G. (a cura di), Il terremoto e il maremoto del 28 dicembre 1908: analisi sismologica, impatto, prospettive, INGV-DPC, 813 pp. Roma-Bologna 2008",CC BY,,Chiesa del Rosario - Crollo totale della facciata e delle parti dei muri laterali ad essa contigue; crollo di tutta la zona absidale. Le macerie che ricoprono abbondantemente l'area delle parti cadute sono minute e costituite da ciottoli e pietrame; la sezione dei muri crollati mostra come questo materiale disomogeneo costituiva muri di scarsa qualità e resistenza.,1636,1034,ico_001191.jpg
21318,,cfti_21318_ico_001327,image,Immagine CFTI ico_001327,,INGV – CFTI Visual,img/21318/ico_001327.jpg,,21318;terremoto,"*, Archivio Iconografico SGA, Bologna. Raccolta di fotografie riguardanti il terremoto e il maremoto del 28 dicembre 1908.",CC BY,,Officina del gas - Collasso di una porzione dell'edificio e crollo della parte superiore del camino.,1336,1772,ico_001327.jpg
21318,,cfti_21318_ico_001331,image,Immagine CFTI ico_001331,,INGV – CFTI Visual,img/21318/ico_001331.jpg,,21318;terremoto,"Baratta M., La catastrofe sismica calabro messinese (28 dicembre 1908). Relazione alla Società Geografica Italiana, 2 voll. Roma 1910",CC BY,,Pastificio Pulejo - Lesioni lungo l'altezza e crollo della metà superiore della ciminiera che in origine era alta circa 52 m.,539,1181,ico_001331.jpg
21318,,cfti_21318_ico_001333,image,Immagine CFTI ico_001333,,INGV – CFTI Visual,img/21318/ico_001333.jpg,,21318;terremoto,"Ministero dei Lavori pubblici   Direzione generale dei Servizi speciali, L opera del Ministero dei Lavori pubblici nei comuni colpiti dal terremoto del 28 dicembre 1908, 3 voll. Roma 1912",CC BY,,"Porto - La banchina sprofondata in mare e i binari divelti, anche un piccolo edificio di servizio è sprofondato assieme ai binari e ai vagoni. Sulla sinistra un soccorritore tra i rottami alla ricerca di sopravvissuti. Sull'altra sponda molta gente tra cui militari e soccorritori in transito.",1181,710,ico_001333.jpg
21318,,cfti_21318_ico_001335,image,Immagine CFTI ico_001335,,INGV – CFTI Visual,img/21318/ico_001335.jpg,,21318;terremoto,"Ministero dei Lavori pubblici   Direzione generale dei Servizi speciali, L opera del Ministero dei Lavori pubblici nei comuni colpiti dal terremoto del 28 dicembre 1908, 3 voll. Roma 1912",CC BY,,Spiaggia di Maregrosso - Una grande quantità di rottami depositati dal maremoto.,1181,798,ico_001335.jpg
21318,,cfti_21318_ico_001348,image,Immagine CFTI ico_001348,,INGV – CFTI Visual,img/21318/ico_001348.jpg,,21318;terremoto,"Baratta M., La catastrofe sismica calabro messinese (28 dicembre 1908). Relazione alla Società Geografica Italiana, 2 voll. Roma 1910",CC BY,,"Villino Cammareri - Il villino del medico Vincenzo Cammareri era situato all'incrocio tra viale S.Martino e via S.Cecilia e non fu danneggiato dal terremoto. Era costruito su un solo piano in solida muratura, con buoni materiali e aveva un'altezza moderata.",1311,708,ico_001348.jpg
21318,,cfti_21318_ico_001350,image,Immagine CFTI ico_001350,,INGV – CFTI Visual,img/21318/ico_001350.jpg,,21318;terremoto,"Baratta M., La catastrofe sismica calabro messinese (28 dicembre 1908). Relazione alla Società Geografica Italiana, 2 voll. Roma 1910",CC BY,,Veduta delle rovine e delle macerie in via Cardines.,1292,824,ico_001350.jpg
21318,,cfti_21318_ico_001351,image,Immagine CFTI ico_001351,,INGV – CFTI Visual,img/21318/ico_001351.jpg,,21318;terremoto,"Baratta M., La catastrofe sismica calabro messinese (28 dicembre 1908). Relazione alla Società Geografica Italiana, 2 voll. Roma 1910",CC BY,,Veduta delle rovine e delle macerie nella zona delle quattro fontane.,1314,914,ico_001351.jpg
21318,,cfti_21318_ico_001393,image,Immagine CFTI ico_001393,,INGV – CFTI Visual,img/21318/ico_001393.jpg,,21318;terremoto,"De Fiore O., Rotazioni e spostamenti nel terremoto calabro-siculo 1908, in  Bollettino delle sedute della Accademia Gioenia di Scienze Naturali in Catania , s.II, a.1920-21, fasc.49, pp.95-111. Catania 1921",CC BY,,"Cimitero monumentale di Messina - L'obelisco di un monumento sbalzato dal proprio sostegno a pochi decimetri di distanza, ma rimasto verticale e intatto.",915,692,ico_001393.jpg
21318,,cfti_21318_ico_001396,image,Immagine CFTI ico_001396,,INGV – CFTI Visual,img/21318/ico_001396.jpg,,21318;terremoto,"De Fiore O., Rotazioni e spostamenti nel terremoto calabro-siculo 1908, in  Bollettino delle sedute della Accademia Gioenia di Scienze Naturali in Catania , s.II, a.1920-21, fasc.49, pp.95-111. Catania 1921",CC BY,,Cimitero monumentale di Messina - Un monumento costituito da due marmi con taglio geometrico regolare tra loro sovrapposti: ciascuna delle due parti ha subìto una rotazione e uno spostamenteo in due versi differenti e in diversa misura.,593,636,ico_001396.jpg
21318,,cfti_21318_ico_001397,image,Immagine CFTI ico_001397,,INGV – CFTI Visual,img/21318/ico_001397.jpg,,21318;terremoto,"De Fiore O., Rotazioni e spostamenti nel terremoto calabro-siculo 1908, in  Bollettino delle sedute della Accademia Gioenia di Scienze Naturali in Catania , s.II, a.1920-21, fasc.49, pp.95-111. Catania 1921",CC BY,,Cimitero monumentale di Messina - Il monumento costituito da più forme regolari di materiale lapideo tra loro sovrapposte senza vincoli ha subito lo spostamenti e rotazioni tra loro indipendenti.,880,900,ico_001397.jpg
21318,,cfti_21318_ico_001399,image,Immagine CFTI ico_001399,,INGV – CFTI Visual,img/21318/ico_001399.jpg,,21318;terremoto,"Franchi S., Il terremoto del 28 dicembre 1908 a Messina, in rapporto alla natura del terreno ed alla riedificazione della città, in  Bollettino del R. Comitato Geologico d Italia , vol.40 (s.IV, vol.10, 1909), fasc.2, pp.111-157. Roma 1909",CC BY,,Cimitero monumentale - Crolli nella parte superiore del Cenobio; in primo piano la rotazione e il distacco delle parti ornamentali delle opere scultoree.,1628,1288,ico_001399.jpg
21318,,cfti_21318_ico_001404,image,Immagine CFTI ico_001404,,INGV – CFTI Visual,img/21318/ico_001404.jpg,,21318;terremoto,"Franchi S., Il terremoto del 28 dicembre 1908 a Messina, in rapporto alla natura del terreno ed alla riedificazione della città, in  Bollettino del R. Comitato Geologico d Italia , vol.40 (s.IV, vol.10, 1909), fasc.2, pp.111-157. Roma 1909",CC BY,,"Via Ugo Bassi - Case nuove ad uno o due piani di recente costruzione che erano destinate ad essere sopraelevate di diversi altri piani, rimaste illese dal terremoto del 28 dicembre 1908.",1649,1325,ico_001404.jpg
