quake_code,cfti_code,asset_id,type,title,date,source,path,excerpt,tags,author,rights,credit,description,width,height,filename
,,lapicidata_lapicidata-wordpress-com-2015-09-09-sedimentologia-sismologi_08,image,Sedimentologia sismologica; ovvero: i terremoti ritornano ! (8),,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/toro_1980.jpg?w=117,"I terremoti ritornano, non è una frase fatta. La Chiesa del Santissimo Salvatore a Toro, un piccolo comune della provincia di Campobasso lo dimostra chiaramente. Questa visita vituale a un edificio storico dovrebbe farvi…",,,,Post: https://lapicidata.wordpress.com/2015/09/09/sedimentologia-sismologica-ovvero-i-terremoti-ritornano/,"I terremoti ritornano, non è una frase fatta. La Chiesa del Santissimo Salvatore a Toro, un piccolo comune della provincia di Campobasso lo dimostra chiaramente. Questa visita vituale a un edificio storico dovrebbe farvi riflettere su chi realmente si dimentica dei terremoti.
Andiamo con ordine.
A sinistra potete vedere la storia sismica di Toro. Questo grafico mostra che Toro è stata praticamente distrutta dai terremoti del 1456 (a destra) e del 1805 e ha subito danni gravi in occasione dei terremoti del 1885 e del 1913.
La chiesa del Santissimo Salvatore conserva numerose testimonianze dei terremoti che hanno interessato la comunità, svolgendo così anche un compito di “memoriale sismico”: chi visita questa chiesa non potrà dire di non essere stato informato che il terremoto è un fenomeno ben conosciuto in questo territorio. Grazie a Giovanni Mascia e al suo articolo del 2015 dal titolo
Terremoti e culto della personalità nelle lapidi della chiesa parrocchiale di Toro
(cui rimandiamo per tutti i riferimenti archivistici e bibliografici del caso) siamo in grado di ricostruire la ‘sedimentologia sismologica’ della chiesa principale di Toro.
Il primo strato
L’arco centrale della chiesa è decorato da un’iscrizione dipinta che ricorda la dedicazione dell’edificio al Santissimo Salvatore (avvenuta l’8 settembre 1696). Non si parla di terremoti ma sappiamo, da una perizia del 17 agosto 1688, che la “
Venerabil Chiesa Madre
” di Toro insieme a tutte le altre chiese e a diverse case erano state “
lese, roinate et affatto distrutte
” dal terremoto
sannitico del
5 giugno 1688
,
per un danno totale di più di 6500 ducati. È evidente che la necessità di riconsacrare la chiesa dipendeva da una precedente situazione di inagibilità conseguente all’evento sismico.
Il secondo strato
Un’iscrizione posta sopra il portale principale della chiesa attesta una nuova riapertura al culto. È il 1828: sono passati  23 anni dal terremoto
molisano del
26 luglio 1805
che rase al suolo per intero – o quasi – (intensità al più del grado X) la città allora abitata da 2368
“anime”
, provocando anche la morte di 274 abitanti. La chiesa, dice l’iscrizione, fu fortemente danneggiata.
Il terzo strato
Un’iscrizione murata nel Cappellone di san Michele (Foto Sandro Nazzario) ci ricorda che la seconda scossa del
terremoto matese del
4 ottobre 1913
danneggiò la chiesa abbastanza gravemente da renderne necessaria la chiusura al culto per due anni. L’evento in questione causò danni gravi solo a pochi edifici di Toro ma comunque agitò molto la popolazione che si rifugiò negli
“attendamenti”
raffigurati nella cartolina illustrata a destra (ripresa da Mascia, 2015).
Il quarto strato
All’ingresso del Cappellone di san Michele una iscrizione ricorda che il
terremoto irpino del
23 novembre 1980
contribuì (insieme alla vetustà e alle infiltrazioni di acqua piovana) a peggiorare le condizioni della chiesa fino a renderne necessaria una nuova chiusura al culto, prolungatasi fino al 1997. A questo proposito giova ricordare che in occasione del terremoto del 1980 è stato assegnato a Toro il grado V d’intensità, corrispondente a uno scenario di effetti che non prevede veri e propri danni agli edifici ma solo – occasionalmente – l’apertura di crepe negli intonaci di singoli edici già molto malandati.
Il quinto strato
Infine (per ora) nell’agosto del 2013 è stata posta nella chiesa una nuova lapide (a fianco dell’altare di san Giovanni Battista, navata di destra). Essa ricorda i danni causati dal
terremoto molisano dell’
ottobre 2002
e la conseguente nuova chiusura al culto dell’edificio sacro. Gli effetti di questo terremoto a Toro sono stati valutati di debole intensità (al più VI grado).
E’ finita così ? Secondo noi, no!
Osservando con attenzione il grafico della storia sismica di Toro si nota che, dopo i terremoti del 1456 e del 1805, l’evento sismico che ha causato a Toro i danni maggiori è quello di
Campobasso del
26 dicembre 1885
.
Di questo evento apparentemente non ci sono memorie nella chiesa. In effetti però basta uscire fuori dalla chiesa per scoprire un’ulteriore lapide murata ai piedi della scalinata esterna. L’iscrizione ricorda che nel 1885 la gradinata fu rifatta
“prima di ogni altra opera edilizia”
e con denaro messo a disposizione del Comune per realizzare tali opere. Il quadro che emerge da queste scarne informazioni allude con ogni probabilità a una fase di riattamento degli edifici cittadini che ci viene spontaneo di mettere in relazione con l’evento del 1885. Auspichiamo che una nuova ricerca possa accertare se questa ipotesi è plausibile o no.
Di seguito le immagini delle lapidi ricordate nel testo.",,,
,,lapicidata_lapicidata-wordpress-com-2015-09-09-sedimentologia-sismologi_09,image,Sedimentologia sismologica; ovvero: i terremoti ritornano ! (9),,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/toro_2002.jpg?w=114,"I terremoti ritornano, non è una frase fatta. La Chiesa del Santissimo Salvatore a Toro, un piccolo comune della provincia di Campobasso lo dimostra chiaramente. Questa visita vituale a un edificio storico dovrebbe farvi…",,,,Post: https://lapicidata.wordpress.com/2015/09/09/sedimentologia-sismologica-ovvero-i-terremoti-ritornano/,"I terremoti ritornano, non è una frase fatta. La Chiesa del Santissimo Salvatore a Toro, un piccolo comune della provincia di Campobasso lo dimostra chiaramente. Questa visita vituale a un edificio storico dovrebbe farvi riflettere su chi realmente si dimentica dei terremoti.
Andiamo con ordine.
A sinistra potete vedere la storia sismica di Toro. Questo grafico mostra che Toro è stata praticamente distrutta dai terremoti del 1456 (a destra) e del 1805 e ha subito danni gravi in occasione dei terremoti del 1885 e del 1913.
La chiesa del Santissimo Salvatore conserva numerose testimonianze dei terremoti che hanno interessato la comunità, svolgendo così anche un compito di “memoriale sismico”: chi visita questa chiesa non potrà dire di non essere stato informato che il terremoto è un fenomeno ben conosciuto in questo territorio. Grazie a Giovanni Mascia e al suo articolo del 2015 dal titolo
Terremoti e culto della personalità nelle lapidi della chiesa parrocchiale di Toro
(cui rimandiamo per tutti i riferimenti archivistici e bibliografici del caso) siamo in grado di ricostruire la ‘sedimentologia sismologica’ della chiesa principale di Toro.
Il primo strato
L’arco centrale della chiesa è decorato da un’iscrizione dipinta che ricorda la dedicazione dell’edificio al Santissimo Salvatore (avvenuta l’8 settembre 1696). Non si parla di terremoti ma sappiamo, da una perizia del 17 agosto 1688, che la “
Venerabil Chiesa Madre
” di Toro insieme a tutte le altre chiese e a diverse case erano state “
lese, roinate et affatto distrutte
” dal terremoto
sannitico del
5 giugno 1688
,
per un danno totale di più di 6500 ducati. È evidente che la necessità di riconsacrare la chiesa dipendeva da una precedente situazione di inagibilità conseguente all’evento sismico.
Il secondo strato
Un’iscrizione posta sopra il portale principale della chiesa attesta una nuova riapertura al culto. È il 1828: sono passati  23 anni dal terremoto
molisano del
26 luglio 1805
che rase al suolo per intero – o quasi – (intensità al più del grado X) la città allora abitata da 2368
“anime”
, provocando anche la morte di 274 abitanti. La chiesa, dice l’iscrizione, fu fortemente danneggiata.
Il terzo strato
Un’iscrizione murata nel Cappellone di san Michele (Foto Sandro Nazzario) ci ricorda che la seconda scossa del
terremoto matese del
4 ottobre 1913
danneggiò la chiesa abbastanza gravemente da renderne necessaria la chiusura al culto per due anni. L’evento in questione causò danni gravi solo a pochi edifici di Toro ma comunque agitò molto la popolazione che si rifugiò negli
“attendamenti”
raffigurati nella cartolina illustrata a destra (ripresa da Mascia, 2015).
Il quarto strato
All’ingresso del Cappellone di san Michele una iscrizione ricorda che il
terremoto irpino del
23 novembre 1980
contribuì (insieme alla vetustà e alle infiltrazioni di acqua piovana) a peggiorare le condizioni della chiesa fino a renderne necessaria una nuova chiusura al culto, prolungatasi fino al 1997. A questo proposito giova ricordare che in occasione del terremoto del 1980 è stato assegnato a Toro il grado V d’intensità, corrispondente a uno scenario di effetti che non prevede veri e propri danni agli edifici ma solo – occasionalmente – l’apertura di crepe negli intonaci di singoli edici già molto malandati.
Il quinto strato
Infine (per ora) nell’agosto del 2013 è stata posta nella chiesa una nuova lapide (a fianco dell’altare di san Giovanni Battista, navata di destra). Essa ricorda i danni causati dal
terremoto molisano dell’
ottobre 2002
e la conseguente nuova chiusura al culto dell’edificio sacro. Gli effetti di questo terremoto a Toro sono stati valutati di debole intensità (al più VI grado).
E’ finita così ? Secondo noi, no!
Osservando con attenzione il grafico della storia sismica di Toro si nota che, dopo i terremoti del 1456 e del 1805, l’evento sismico che ha causato a Toro i danni maggiori è quello di
Campobasso del
26 dicembre 1885
.
Di questo evento apparentemente non ci sono memorie nella chiesa. In effetti però basta uscire fuori dalla chiesa per scoprire un’ulteriore lapide murata ai piedi della scalinata esterna. L’iscrizione ricorda che nel 1885 la gradinata fu rifatta
“prima di ogni altra opera edilizia”
e con denaro messo a disposizione del Comune per realizzare tali opere. Il quadro che emerge da queste scarne informazioni allude con ogni probabilità a una fase di riattamento degli edifici cittadini che ci viene spontaneo di mettere in relazione con l’evento del 1885. Auspichiamo che una nuova ricerca possa accertare se questa ipotesi è plausibile o no.
Di seguito le immagini delle lapidi ricordate nel testo.",,,
,,lapicidata_lapicidata-wordpress-com-2015-09-09-toro-cb-chiesa-del-santi_01,image,Toro (CB) – Chiesa del Santissimo Salvatore,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/toro_2002.jpg?w=227,Toro (CB) – Chiesa del Santissimo Salvatore Commemorazione di ricostruzione a seguito di terremoto. Terremoto/i di riferimento: 31 ottobre 2002 Testo: Il rovinoso sisma del 2002 / questo tempio danneggiava / Rimase chius…,,,,Post: https://lapicidata.wordpress.com/2015/09/09/toro-cb-chiesa-del-santissimo-salvatore-5/,"Toro (CB) – Chiesa del Santissimo Salvatore
Commemorazione di ricostruzione a seguito di terremoto.
Terremoto/i di riferimento:
31 ottobre 2002
Testo:
Il rovinoso sisma del 2002 /  questo tempio danneggiava / Rimase chiuso al culto / per un decennio / Il 24 agosto 2013 / S.E. arcivescovo metropolita / mons. Giancarlo M. Bregantini / riapriva al culto e l’altare / con rito solenne consacrava / grazie / ai fondi della Regione Molise / al proficuo impegno del sindaco / arch. Angelo Simonelli / e della comunità ecclesiale / si restituiva all’antico splendore / questo luogo sacro / Nell’Anno della fede / 2012 – 2013
//
Traduzione:
–
Bib.: G. Mascia (2015).
Terremoti e culto della personalità nelle lapidi della chiesa parrocchiale di Toro. G. Mascia (1997).
foto di G. Mascia
Nota: –",,,
,,lapicidata_lapicidata-wordpress-com-2015-09-09-toro-cb-chiesa-del-santi_01,image,Toro (CB) – Chiesa del Santissimo Salvatore,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/toro_1980.jpg?w=234,Toro (CB) – Chiesa del Santissimo Salvatore Commemorazione di ricostruzione a seguito di terremoto.. Terremoto/i di riferimento: 23 novembre 1980 Testo: La polvere del tempo / le rovinose precipitazioni / l’impeto del si…,,,,Post: https://lapicidata.wordpress.com/2015/09/09/toro-cb-chiesa-del-santissimo-salvatore-4/,"Toro (CB) – Chiesa del Santissimo Salvatore
Commemorazione di ricostruzione a seguito di terremoto..
Terremoto/i di riferimento:
23 novembre 1980
Testo:
La polvere del tempo / le rovinose precipitazioni / l’impeto del sisma / che il 23 novembre 1980 / ne percosse ancora una volta le mura / avevano offuscato lo splendore / e minato la stabilità del tempio santo / che oggi / Domenica delle Palme 1997 / restituito a sicura magnificenza / dopo nove mesi d’interdizione dai divini uffici / e sette anni di restauri radicali / finanziati dallo Stato e dalla Regione Molise / su istanza del comitato parrocchiale / per gli affari economici / in persona del presidente Giuseppe Iacobacci / e dei parroci pro tempore / padre Ottaviano Priore O.F.M. / e padre Giacinto De Sanctis  O.F.M. /  apre di nuovo le porte ai fedeli / in rendimento di grazie e lode a Dio.
//
Traduzione:
–
Bib.: G. Mascia (2015).
Terremoti e culto della personalità nelle lapidi della chiesa parrocchiale di Toro. G. Mascia (1997).
foto di G. Mascia
Nota: –",,,
,,lapicidata_lapicidata-wordpress-com-2015-09-09-toro-cb-chiesa-del-santi_01,image,Toro (CB) – Chiesa del Santissimo Salvatore,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/toro_1913.jpg?w=224,Toro (CB) – Chiesa del Santissimo Salvatore Commemorazione di ricostruzione a seguito di terremoto. Terremoto/i di riferimento: 4 ottobre 1913 Testo: Il secondo terremoto del 4 di ootobre 1913 / scosse e danneggiò non ab…,,,,Post: https://lapicidata.wordpress.com/2015/09/09/toro-cb-chiesa-del-santissimo-salvatore-3/,"Toro (CB) – Chiesa del Santissimo Salvatore
Commemorazione di ricostruzione a seguito di terremoto.
Terremoto/i di riferimento:
4 ottobre 1913
Testo:
Il secondo terremoto del 4 di ootobre 1913 / scosse e danneggiò non abbattette / questo tempio / che rimasto chiuso più di un biennio / nel presente 1916 / anno delle maggiori calamità / della guerra e della carestia / è risorto più solido e magnifico quasi nuovo / tale opera di restaurazione / che pare un miracolo / si è potuta compiere / mediante il concorso della carità cittadina / e della sovvenzione governativa / e tramandarne il ricordo ai posteri / è doveroso / Il cav. Luigi Alberto Trotta compose l’incisione / il dottor Nicola Petrucci la fece incidere / e qui collocare a sue spese / 6 agosto 1916
//
Traduzione:
–
Bib.: G. Mascia (2015).
Terremoti e culto della personalità nelle lapidi della chiesa parrocchiale di Toro. G. Mascia (1997).
foto di S. Nazzario
Nota: –",,,
,,lapicidata_lapicidata-wordpress-com-2015-09-09-toro-cb-chiesa-del-santi_01,image,Toro (CB) – Chiesa del Santissimo Salvatore,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/toto_1805.jpg?w=300,Toro (CB) – Chiesa del Santissimo Salvatore Commemorazione di ricostruzione a seguito di terremoto.. Terremoto/i di riferimento: 26 luglio 1805 Testo: D.O.M. / templum hoc in honorem S.S. Salvatoris / olim fundatum / tum…,,,,Post: https://lapicidata.wordpress.com/2015/09/09/toro-cb-chiesa-del-santissimo-salvatore-2/,"Toro (CB) – Chiesa del Santissimo Salvatore
Commemorazione di ricostruzione a seguito di terremoto..
Terremoto/i di riferimento:
26 luglio 1805
Testo:
D.O.M. / templum hoc in honorem S.S. Salvatoris / olim fundatum / tum immani vi terraemotus / anno R.S.  MDCCCV collapsum / ne quid divinus cultus detrimenti / ulterius pateretur / civium pietas collato aere restituit / ac munificentissime exronavit A. D. MDCCCXXVIII / id ne ignorarent posteri / aeternum lapidem ponendum curavit//
Traduzione:  A
Dio ottimo e massimo questa chiesa un tempo costruita in onore del Santissimo Salvatore e poi caduta a terra per l’immensa forza del terremoto dell’anno 1805 dalla Redenzione, affinché il culto divino non fosse più a lungo impedito, dalla pietà dei cittadini dopo aver raccolto il denaro necessario, fu
restituito e decorato con grande munificenza nell’anno del Signore 1828. Affinchè i posteri lo sapessero curò l’apposizione di questa eterna pietra.
Bib.: G. Mascia (2015).
Terremoti e culto della personalità nelle lapidi della chiesa parrocchiale di Toro. G. Mascia (1997).
foto di Sergio De Vivo
Nota: –",,,
,,lapicidata_lapicidata-wordpress-com-2015-09-09-toro-cb-chiesa-del-santi_01,image,Toro (CB) – Chiesa del Santissimo Salvatore,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/toro_1696.jpg?w=300,Toro (CB) – Chiesa del Santissimo Salvatore (Chesa Madre) Lapide commemorativa. Terremoto/i di riferimento: 5 giugno 1688 Testo: A.M.D.G. / ECCLESIAM HANC IN HONOREM S.S. / SALVATORIS SOLEMNI POMPA DICA/TA DIE VIII MENSI…,,,,Post: https://lapicidata.wordpress.com/2015/09/09/toro-cb-chiesa-del-santissimo-salvatore/,"Toro (CB) – Chiesa del Santissimo Salvatore (Chesa Madre)
Lapide commemorativa.
Terremoto/i di riferimento:
5 giugno 1688
Testo:
A.M.D.G. /  ECCLESIAM HANC IN HONOREM S.S. / SALVATORIS SOLEMNI POMPA DICA/TA DIE VIII MENSIS SEPTEMBRIS / MDCXCVI //
Traduzione:
A Maggior Gloria di Dio Questa chiesa in onore del Santissimo Salvatore con grande magnificenza fu dedicata l’8 settembre 1696
Bib.: G. Mascia (2015).
Terremoti e culto della personalità nelle lapidi della chiesa parrocchiale di Toro.
foto di Giovanni Mascia
Nota: la relazione tra iscrizione e terremoto del 5 giugno 1688 è desunta da un atto, stilato il 17 agosto 1688 dal notaio Pietrantonio Mancini di Campodipietra e conservato presso l’Archivio di Stato di Campobasso. A due mesi e mezzo dal terremoto,  Nicola Gammiero, “
Architector et magister fabricator
” di Ripalimosani, attesta che, “
essendo stato richiesto dalli Magnifici del pubblico Governo della detta Terra di Toro a dovere riconoscere et apprezzare il danno patito in essa terra per causa del detto terremoto per la Venerabil Chiesa Madre, Campanile, per la Venerabil Chiesa della Santissima Annunziata, per la Venerabil Chiesa di San Mercurio, per lo Venerabil Monastero di detta Terra di Toro, e diverse altre case lese, roinate [sic] et affatto distrutte, fatta detta ricognizione et apprezzo a minuto, e con misura, ha ritrovato che per dette roine [sic] e lesioni fra mastrìa [sic], calce, arena, travi, travicelli, imbrici et altro di danno docati 6.556
” (G. Mascia, 2015). La lapide sicuramente restaurata probabilmente dopo il terremoto del 2002,  sembra essere sopravvissuta al terremoto del 1805 e di quelli successivi del 1913, del 1980 e del 2002 che la interessarono con danni anche severi.",,,
,,lapicidata_lapicidata-wordpress-com-2015-08-26-lecce-le-chiesa-di-santa_01,image,Lecce (LE) – Basilica di Santa Croce,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/s_oronzo_1743.jpg?w=150,"Lecce (LE) – Basilica di Santa Croce Commemorazione di scampato pericolo Terremoto/i di riferimento: 20 febbraio 1743 Testo: 1743/ Foi s[antu] Ronzu ci ni leberau / de lu gra[n] terramotu, ci faciu / a binti de frebaru, …",,,,Post: https://lapicidata.wordpress.com/2015/08/26/lecce-le-chiesa-di-santa-croce/,"Lecce (LE) – Basilica di Santa Croce
Commemorazione di scampato pericolo
Terremoto/i di riferimento:
20 febbraio 1743
Testo:
1743/
Foi s[antu] Ronzu ci ni leberau / de lu gra[n] terramotu, ci faciu / a binti
de frebaru, tremulau, / la cetate nu
piezzu, e no[n] cadiu. / Iddu, iddu de celu la
gu
ardau, / e nuddu de la gente nde patiu
/ è [”]rande santu!, ma de li santuni /
face [‘]razie, e meraculi a migliuni
//
Traduzione:  1743. Fu sant’Oronzo che ci liberò / dal grande terremoto che ci fu / il 20 di febbraio, tremolò / la città per un pezzo e non crollò. / Esso, esso dal cielo la guardò / e nessuno del popolo patì. / E’ un grande santo!  Anzi, uno dei santoni [dei santi più grandi], / e fa grazie e miracoli a milioni.
Bib.: –
Nota: la scritta rimata, in dialetto leccese, campeggia in un cartiglio dipinto alla base di una pala d’altare raffigurante il santo in atto di benedire la città e gli abitanti inginocchiati in preghiera (quinto altare a destra).",,,
,,lapicidata_lapicidata-wordpress-com-2015-08-26-lecce-le-chiesa-di-santa_02,image,Lecce (LE) – Basilica di Santa Croce (2),,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/oronzo.jpg?w=92,"Lecce (LE) – Basilica di Santa Croce Commemorazione di scampato pericolo Terremoto/i di riferimento: 20 febbraio 1743 Testo: 1743/ Foi s[antu] Ronzu ci ni leberau / de lu gra[n] terramotu, ci faciu / a binti de frebaru, …",,,,Post: https://lapicidata.wordpress.com/2015/08/26/lecce-le-chiesa-di-santa-croce/,"Lecce (LE) – Basilica di Santa Croce
Commemorazione di scampato pericolo
Terremoto/i di riferimento:
20 febbraio 1743
Testo:
1743/
Foi s[antu] Ronzu ci ni leberau / de lu gra[n] terramotu, ci faciu / a binti
de frebaru, tremulau, / la cetate nu
piezzu, e no[n] cadiu. / Iddu, iddu de celu la
gu
ardau, / e nuddu de la gente nde patiu
/ è [”]rande santu!, ma de li santuni /
face [‘]razie, e meraculi a migliuni
//
Traduzione:  1743. Fu sant’Oronzo che ci liberò / dal grande terremoto che ci fu / il 20 di febbraio, tremolò / la città per un pezzo e non crollò. / Esso, esso dal cielo la guardò / e nessuno del popolo patì. / E’ un grande santo!  Anzi, uno dei santoni [dei santi più grandi], / e fa grazie e miracoli a milioni.
Bib.: –
Nota: la scritta rimata, in dialetto leccese, campeggia in un cartiglio dipinto alla base di una pala d’altare raffigurante il santo in atto di benedire la città e gli abitanti inginocchiati in preghiera (quinto altare a destra).",,,
,,lapicidata_lapicidata-wordpress-com-2015-08-19-caleipo-frazione-di-bell_01,image,"Caleipo (frazione di Belluno, BL) – Chiesa di San Nicolò",,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/img_5872.jpg?w=113,"Caleipo (frazione di Belluno, BL, Veneto) – Chiesa di San Nicolò Commemorazione di crollo e successiva ricostruzione. Terremoto di riferimento: 29 giugno 1873 Testo: Questa chiesa / umile ommaggio [sic] / degli antichi c…",,,,Post: https://lapicidata.wordpress.com/2015/08/19/caleipo-frazione-di-belluno-bl-chiesa-di-san-nicolo/,"Caleipo (frazione di Belluno, BL, Veneto) – Chiesa di San Nicolò
Commemorazione di crollo e successiva ricostruzione.
Terremoto di riferimento:
29 giugno 1873
Testo:
Questa chiesa / umile ommaggio
[sic]
/ degli antichi caleipesi / al gran santo / Nicolò de Bari / crollava pel immane / terremoto del 29 giugno / 1873 / e riedificata venne / dai non degeneri caleipesi / ridonandola al culto / il dì 30 marzo / 1874
//
Bib.: –
Foto: Giovanni De Vecchi
Nota: ringraziamo il signor Giovanni De Vecchi per la segnalazione e le immagini.",,,
,,lapicidata_lapicidata-wordpress-com-2015-08-19-caleipo-frazione-di-bell_02,image,"Caleipo (frazione di Belluno, BL) – Chiesa di San Nicolò (2)",,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/img_5870.jpg?w=113,"Caleipo (frazione di Belluno, BL, Veneto) – Chiesa di San Nicolò Commemorazione di crollo e successiva ricostruzione. Terremoto di riferimento: 29 giugno 1873 Testo: Questa chiesa / umile ommaggio [sic] / degli antichi c…",,,,Post: https://lapicidata.wordpress.com/2015/08/19/caleipo-frazione-di-belluno-bl-chiesa-di-san-nicolo/,"Caleipo (frazione di Belluno, BL, Veneto) – Chiesa di San Nicolò
Commemorazione di crollo e successiva ricostruzione.
Terremoto di riferimento:
29 giugno 1873
Testo:
Questa chiesa / umile ommaggio
[sic]
/ degli antichi caleipesi / al gran santo / Nicolò de Bari / crollava pel immane / terremoto del 29 giugno / 1873 / e riedificata venne / dai non degeneri caleipesi / ridonandola al culto / il dì 30 marzo / 1874
//
Bib.: –
Foto: Giovanni De Vecchi
Nota: ringraziamo il signor Giovanni De Vecchi per la segnalazione e le immagini.",,,
,,lapicidata_lapicidata-wordpress-com-2015-08-14-speciale-14-agosto-1846_01,image,Speciale 14 agosto 1846,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/07/1846_08_14_12___id_1721.jpg?w=300,"Il 14 agosto 1846 alle 13.00 locali (169 anni prima della pubblicazione di questo Speciale ) la Toscana occidentale fu colpita da un terremoto di magnitudo 5.9 ( CPTI11 ), il massimo storicamente noto nel tratto di costa…",,,,Post: https://lapicidata.wordpress.com/2015/08/14/speciale-14-agosto-1846/,"Il 14 agosto 1846 alle 13.00 locali (169 anni prima della pubblicazione di questo
Speciale
) la Toscana occidentale fu colpita da un terremoto di magnitudo 5.9 (
CPTI11
), il massimo storicamente noto nel tratto di costa tirrenica che va dalla Toscana alla Campania.
La mappa delle intensità proposta
per questo terremoto dal
Database Macrosismico dei Terremoti Italiani 2011
può essere consultata con un clic sull’immagine a sinistra.
Il 14 agosto 1846 la Toscana era un granducato, l’Italia un mosaico di stati regionali e Pio IX era divenuto papa da 59 giorni appena. Il terremoto ebbe due testimoni d’eccezione che, per una curiosa coincidenza portavano lo stesso nome di battesimo.
I
l
regnicolo
Leopoldo Pilla da Venafro, cattedratico di geologia e mineralogia a Pisa, ne descriverà gli effetti in lettere e pubblicazioni scientifiche (clic
qui
e
qui
). Il granduca di Toscana
Leopoldo II ispezionerà personalmente i paesi devastati e metterà in moto l’eccellente macchina amministrativa toscana consentendo un pronto ed efficace intervento di ricostruzione nei quindici comuni pìù colpiti.
Leopoldo II
Leopoldo Pilla
I due Leopoldi sono accomunati anche dal destino che li vorrà entrambi vittime di un altro terremoto, quello politico del Risorgimento. Pilla (volontario nel
battaglione universitario toscano
durante la prima guerra d’indipendenza) morirà il 29 maggio 1848 sul campo di battaglia di Curtatone. Il granduca resisterà sul suo trono fiorentino fino all’abdicazione forzata del 1859 e al successivo esilio a Praga.
Il terremoto del 1846 ha lasciato numerose tracce nel territorio toscano grazie alle iniziative pubbliche e private di comunità, gruppi professionali e singoli cittadini che decisero di preservarne a futura memoria il ricordo in vari modi. Qui proponiamo una selezione di
tracce materiali
(iscrizioni che attestano la ricostruzione di edifici distrutti o la formulazione di voti perpetui, una pala d’altare lucchese raffigurante sant’Emidio protettore contro il terremoto) e anche di
tracce immateriali
:
riti commemorativi ancora oggi celebrati nel giorno e nell’ora anniversari dell’evento a
Casciana Terme
,
Fucecchio
,
Ponsacco
,
Ripafratta
e
Siena
)
.
Per saperne di più basta un clic sulle immagini e sui link inseriti in questo testo.",,,
,,lapicidata_lapicidata-wordpress-com-2015-08-14-speciale-14-agosto-1846_02,image,Speciale 14 agosto 1846 (2),,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2015/08/portrc3a4tminiatur_leopold_ii_von_toskana.jpg?w=147,"Il 14 agosto 1846 alle 13.00 locali (169 anni prima della pubblicazione di questo Speciale ) la Toscana occidentale fu colpita da un terremoto di magnitudo 5.9 ( CPTI11 ), il massimo storicamente noto nel tratto di costa…",,,,Post: https://lapicidata.wordpress.com/2015/08/14/speciale-14-agosto-1846/,"Il 14 agosto 1846 alle 13.00 locali (169 anni prima della pubblicazione di questo
Speciale
) la Toscana occidentale fu colpita da un terremoto di magnitudo 5.9 (
CPTI11
), il massimo storicamente noto nel tratto di costa tirrenica che va dalla Toscana alla Campania.
La mappa delle intensità proposta
per questo terremoto dal
Database Macrosismico dei Terremoti Italiani 2011
può essere consultata con un clic sull’immagine a sinistra.
Il 14 agosto 1846 la Toscana era un granducato, l’Italia un mosaico di stati regionali e Pio IX era divenuto papa da 59 giorni appena. Il terremoto ebbe due testimoni d’eccezione che, per una curiosa coincidenza portavano lo stesso nome di battesimo.
I
l
regnicolo
Leopoldo Pilla da Venafro, cattedratico di geologia e mineralogia a Pisa, ne descriverà gli effetti in lettere e pubblicazioni scientifiche (clic
qui
e
qui
). Il granduca di Toscana
Leopoldo II ispezionerà personalmente i paesi devastati e metterà in moto l’eccellente macchina amministrativa toscana consentendo un pronto ed efficace intervento di ricostruzione nei quindici comuni pìù colpiti.
Leopoldo II
Leopoldo Pilla
I due Leopoldi sono accomunati anche dal destino che li vorrà entrambi vittime di un altro terremoto, quello politico del Risorgimento. Pilla (volontario nel
battaglione universitario toscano
durante la prima guerra d’indipendenza) morirà il 29 maggio 1848 sul campo di battaglia di Curtatone. Il granduca resisterà sul suo trono fiorentino fino all’abdicazione forzata del 1859 e al successivo esilio a Praga.
Il terremoto del 1846 ha lasciato numerose tracce nel territorio toscano grazie alle iniziative pubbliche e private di comunità, gruppi professionali e singoli cittadini che decisero di preservarne a futura memoria il ricordo in vari modi. Qui proponiamo una selezione di
tracce materiali
(iscrizioni che attestano la ricostruzione di edifici distrutti o la formulazione di voti perpetui, una pala d’altare lucchese raffigurante sant’Emidio protettore contro il terremoto) e anche di
tracce immateriali
:
riti commemorativi ancora oggi celebrati nel giorno e nell’ora anniversari dell’evento a
Casciana Terme
,
Fucecchio
,
Ponsacco
,
Ripafratta
e
Siena
)
.
Per saperne di più basta un clic sulle immagini e sui link inseriti in questo testo.",,,
